timestamp_ms,flow_rate_ml_min
0,0.008
2,0.004
4,0.002
6,0.004
8,0.002
10,0.002
12,0.002
14,0.004
16,0.004
18,0.002
20,0.004
22,0.004
24,0.004
26,0.002
28,0.002
31,0.002
32,0.002
34,0.002
36,0.002
38,0.006
40,0.006
42,0.006
44,0.004
46,0.004
48,0.004
50,0.004
52,0.006
54,0.008
56,0.006
58,0.008
60,0.008
62,0.008
64,0.006
66,0.008
68,0.008
70,0.008
72,0.008
74,0.006
76,0.002
78,0.002
80,0.002
82,0.002
84,0.002
86,0.002
88,0.002
90,0.002
92,-0.002
94,0.002
96,0.002
98,0.002
100,0.004
102,0.006
104,0.004
106,0.006
108,0.006
110,0.006
112,0.006
114,0.008
116,0.008
118,0.012
120,0.012
122,0.01
124,0.01
126,0.01
128,0.006
130,0.006
132,0.004
134,0.006
136,0.006
138,0.004
140,0.004
142,0.004
144,0.004
146,0.002
148,0.002
150,0.002
152,0.004
154,0.002
156,0.004
158,0.004
160,0.004
162,0.006
164,0.004
166,0.006
168,0.006
170,0.006
172,0.004
174,0.004
176,0.004
178,0.002
180,0.002
182,0.002
184,0.004
186,0.004
188,0.004
190,0.004
192,0.006
194,0.006
196,0.008
198,0.008
200,0.008
202,0.01
204,0.01
206,0.01
208,0.008
210,0.008
212,0.006
214,0.006
216,0.006
218,0.006
220,0.006
222,0.006
224,0.004
226,0.002
228,0.002
230,-0.002
232,-0.002
234,-0.002
236,-0.002
238,-0.002
240,-0.002
242,0.004
244,0.002
246,0.002
248,0.004
250,0.002
252,0.004
254,0.004
256,0.004
258,0.006
260,0.004
262,0.006
264,0.01
266,0.01
268,0.01
270,0.01
272,0.01
274,0.008
276,0.01
278,0.014
280,0.012
282,0.014
284,0.014
286,0.012
288,0.014
290,0.012
292,0.01
294,0.01
296,0.01
298,0.01
300,0.012
302,0.01
304,0.01
306,0.01
308,0.01
310,0.008
312,0.006
314,0.006
316,0.006
318,0.004
320,0.004
322,0.002
324,0.002
326,0.002
328,0.002
330,0.002
332,0.002
334,0.002
336,0.004
338,0.002
340,0.004
342,0.004
344,0.004
346,0.006
348,0.004
350,0.006
352,0.004
354,0.004
356,0.004
358,0.004
360,0.004
362,0.004
364,0.004
366,0.004
368,0.004
370,0.006
372,0.004
374,0.002
376,0.002
378,0.006
380,0.004
382,0.006
384,0.004
386,0.006
388,0.006
390,0.006
392,0.006
394,0.008
396,0.01
398,0.006
400,0.008
402,0.008
404,0.01
406,0.01
408,0.012
410,0.012
412,0.01
414,0.012
416,0.01
418,0.01
420,0.008
422,0.01
424,0.008
426,0.01
428,0.012
430,0.012
432,0.012
434,0.01
436,0.01
438,0.01
440,0.01
442,0.01
444,0.008
446,0.006
448,0.006
450,0.004
452,0.006
454,0.004
456,0.002
458,0.002
460,-0.002
462,-0.002
464,-0.002
466,-0.002
468,-0.002
470,-0.002
472,-0.002
474,0.002
476,0.002
478,0.006
480,0.006
482,0.006
484,0.006
486,0.006
488,0.01
490,0.01
492,0.014
494,0.014
496,0.014
498,0.014
500,0.016
502,0.014
504,0.014
506,0.014
508,0.012
510,0.012
512,0.01
514,0.008
516,0.008
518,0.004
520,0.004
522,0.006
524,0.004
526,0.004
528,0.002
530,-0.002
532,0.002
534,0.002
536,0.002
538,0.004
540,0.004
542,0.004
544,0.002
546,0.006
548,0.006
550,0.008
552,0.006
554,0.006
556,0.008
558,0.008
560,0.008
562,0.008
564,0.006
566,0.004
568,0.006
570,0.006
572,0.006
574,0.006
576,0.008
578,0.008
580,0.01
582,0.01
584,0.01
586,0.01
588,0.008
590,0.006
592,0.008
594,0.008
596,0.008
598,0.008
600,0.006
602,0.006
604,0.004
606,0.006
608,0.004
610,0.004
612,0.002
615,-0.002
617,0.002
618,-0.002
620,-0.002
622,0.002
624,0.002
626,0.002
628,0.006
630,0.006
632,0.01
634,0.012
636,0.014
638,0.016
640,0.016
642,0.018
644,0.018
646,0.018
648,0.018
650,0.018
652,0.02
654,0.016
656,0.016
658,0.014
660,0.012
662,0.008
664,0.006
666,0.006
668,0.004
670,0.004
672,0.004
674,0.004
676,0.002
678,0.002
680,0.002
682,0.002
684,0.002
686,0.002
688,0.004
690,0.006
692,0.006
694,0.008
696,0.008
698,0.01
700,0.01
702,0.01
704,0.012
706,0.01
708,0.008
710,0.008
712,0.004
714,0.006
716,0.002
718,0.004
720,0.002
722,0.002
724,0.004
726,0.004
728,0.006
730,0.006
732,0.008
734,0.008
736,0.006
738,0.006
740,0.008
742,0.008
744,0.008
746,0.006
748,0.006
750,0.006
752,0.006
754,0.006
756,0.004
758,0.004
760,0.004
762,0.004
764,0.002
766,0.006
768,0.006
770,0.004
772,0.004
774,0.006
776,0.008
778,0.01
780,0.012
782,0.012
784,0.012
786,0.012
788,0.01
790,0.012
792,0.012
794,0.014
796,0.014
798,0.012
800,0.014
802,0.012
804,0.01
806,0.008
808,0.006
810,0.006
812,0.006
814,0.006
816,0.006
818,0.004
820,0.004
822,0.006
824,0.004
826,0.006
828,0.006
830,0.008
832,0.008
834,0.01
836,0.01
838,0.01
840,0.014
842,0.012
844,0.01
846,0.01
848,0.008
850,0.008
852,0.008
854,0.008
856,0.008
858,0.008
860,0.008
862,0.01
864,0.008
866,0.01
868,0.01
870,0.008
872,0.012
874,0.014
876,0.012
878,0.012
880,0.012
882,0.012
884,0.01
886,0.01
888,0.008
890,0.008
892,0.008
894,0.008
896,0.006
898,0.004
900,0.002
902,0.002
904,0.002
906,0.004
908,0.002
910,0.004
912,0.002
914,0.006
916,0.006
918,0.008
920,0.008
922,0.01
924,0.01
926,0.01
928,0.008
930,0.01
932,0.008
934,0.01
936,0.01
938,0.008
940,0.01
942,0.008
944,0.006
946,0.006
948,0.006
950,0.004
952,0.006
954,0.006
956,0.008
958,0.008
960,0.008
962,0.01
964,0.008
966,0.008
968,0.008
970,0.008
972,0.006
974,0.006
976,0.006
978,0.004
980,0.008
982,0.006
984,0.008
986,0.008
988,0.008
990,0.01
992,0.01
994,0.01
996,0.01
998,0.008
1000,0.01
1002,0.01
1004,0.01
1006,0.008
1008,0.01
1010,0.008
1012,0.01
1014,0.01
1016,0.012
1018,0.01
1020,0.012
1022,0.012
1024,0.012
1026,0.012
1028,0.014
1030,0.012
1032,0.01
1034,0.01
1036,0.01
1038,0.012
1040,0.012
1042,0.01
1044,0.01
1046,0.01
1048,0.008
1050,0.006
1052,0.008
1054,0.006
1056,0.008
1058,0.008
1060,0.006
1062,0.006
1064,0.008
1066,0.008
1068,0.008
1070,0.008
1072,0.008
1074,0.008
1076,0.006
1078,0.008
1080,0.006
1082,0.006
1084,0.008
1086,0.008
1088,0.008
1090,0.006
1092,0.008
1094,0.008
1096,0.008
1098,0.006
1100,0.008
1102,0.006
1104,0.006
1106,0.008
1108,0.006
1110,0.004
1112,0.006
1114,0.006
1116,0.008
1118,0.008
1120,0.008
1122,0.006
1124,0.008
1126,0.01
1128,0.012
1130,0.01
1132,0.01
1134,0.012
1136,0.012
1138,0.012
1140,0.01
1142,0.01
1144,0.008
1146,0.008
1148,0.008
1150,0.006
1152,0.006
1154,0.004
1156,0.006
1158,0.006
1160,0.004
1162,0.006
1164,0.006
1166,0.006
1168,0.008
1170,0.01
1172,0.012
1174,0.014
1176,0.014
1178,0.012
1180,0.012
1182,0.012
1184,0.014
1186,0.014
1188,0.014
1190,0.016
1192,0.014
1194,0.012
1196,0.01
1198,0.01
1200,0.01
1202,0.01
1204,0.008
1206,0.006
1208,0.006
1210,0.004
1212,0.006
1214,0.006
1216,0.006
1218,0.008
1220,0.006
1222,0.008
1224,0.01
1226,0.01
1228,0.012
1230,0.012
1232,0.012
1234,0.014
1236,0.012
1238,0.012
1240,0.012
1242,0.012
1244,0.012
1246,0.01
1248,0.01
1250,0.008
1252,0.008
1254,0.006
1256,0.006
1258,0.006
1260,0.006
1262,0.004
1264,0.006
1266,0.004
1268,0.004
1270,0.004
1272,0.004
1274,0.004
1276,0.008
1278,0.008
1280,0.006
1282,0.008
1284,0.008
1286,0.008
1288,0.008
1290,0.006
1292,0.004
1294,0.004
1296,0.006
1298,0.006
1300,0.004
1302,0.006
1304,0.006
1306,0.006
1308,0.008
1310,0.008
1312,0.008
1314,0.01
1316,0.012
1318,0.014
1320,0.014
1322,0.016
1324,0.016
1326,0.014
1328,0.014
1330,0.014
1332,0.01
1334,0.012
1336,0.01
1338,0.008
1340,0.006
1342,0.006
1344,0.004
1346,0.004
1348,0.004
1350,0.004
1352,0.004
1354,0.006
1356,0.006
1358,0.008
1360,0.01
1362,0.012
1364,0.01
1366,0.012
1368,0.012
1370,0.012
1372,0.012
1374,0.014
1376,0.014
1378,0.016
1380,0.016
1382,0.014
1384,0.012
1386,0.014
1388,0.014
1390,0.012
1392,0.012
1394,0.012
1396,0.012
1398,0.01
1400,0.01
1402,0.012
1404,0.01
1406,0.01
1408,0.008
1410,0.008
1412,0.008
1414,0.008
1416,0.01
1418,0.01
1420,0.008
1422,0.006
1424,0.006
1426,0.006
1428,0.006
1430,0.008
1432,0.006
1434,0.006
1436,0.006
1438,0.004
1440,0.004
1442,0.004
1444,0.004
1446,0.006
1448,0.006
1450,0.008
1452,0.01
1454,0.01
1456,0.01
1458,0.012
1460,0.012
1462,0.012
1464,0.012
1466,0.012
1468,0.012
1470,0.012
1472,0.012
1474,0.014
1476,0.012
1478,0.01
1480,0.01
1482,0.006
1484,0.004
1486,0.004
1488,0.002
1490,0.004
1492,0.004
1494,0.004
1496,0.002
1498,0.002
1500,0.002
1502,0.006
1504,0.006
1506,0.006
1508,0.008
1510,0.008
1512,0.008
1514,0.01
1516,0.012
1518,0.014
1520,0.014
1522,0.014
1524,0.014
1526,0.012
1528,0.012
1530,0.012
1532,0.012
1534,0.012
1536,0.012
1538,0.012
1540,0.012
1542,0.012
1544,0.012
1546,0.012
1548,0.01
1550,0.012
1552,0.01
1554,0.008
1556,0.01
1558,0.012
1560,0.01
1562,0.01
1564,0.01
1566,0.008
1568,0.008
1570,0.006
1572,0.008
1574,0.006
1576,0.008
1578,0.008
1580,0.008
1582,0.008
1584,0.006
1586,0.008
1588,0.006
1590,0.006
1592,0.006
1594,0.006
1596,0.008
1598,0.008
1600,0.01
1602,0.01
1604,0.012
1606,0.014
1608,0.014
1610,0.014
1612,0.016
1614,0.016
1616,0.014
1618,0.016
1620,0.016
1622,0.014
1624,0.014
1626,0.01
1628,0.008
1630,0.006
1632,0.008
1634,0.006
1636,0.008
1638,0.004
1640,0.006
1642,0.004
1644,0.006
1646,0.006
1648,0.008
1650,0.006
1652,0.006
1654,0.008
1656,0.006
1658,0.006
1660,0.008
1662,0.008
1664,0.01
1666,0.006
1668,0.008
1670,0.008
1672,0.01
1674,0.01
1676,0.008
1678,0.01
1680,0.012
1682,0.012
1684,0.012
1686,0.012
1688,0.012
1690,0.012
1692,0.01
1694,0.01
1696,0.01
1698,0.01
1700,0.006
1702,0.006
1704,0.006
1706,0.006
1708,0.004
1710,0.004
1712,0.004
1714,0.006
1716,0.008
1718,0.01
1720,0.008
1722,0.008
1724,0.008
1726,0.008
1728,0.008
1730,0.01
1732,0.01
1734,0.012
1736,0.012
1738,0.014
1740,0.012
1742,0.014
1744,0.014
1746,0.016
1748,0.014
1750,0.014
1752,0.016
1754,0.014
1756,0.014
1758,0.014
1760,0.014
1762,0.014
1764,0.012
1766,0.014
1768,0.014
1770,0.012
1772,0.014
1774,0.012
1776,0.01
1778,0.01
1780,0.008
1782,0.008
1784,0.006
1786,0.006
1788,0.006
1790,0.006
1792,0.006
1794,0.004
1796,0.006
1798,0.006
1800,0.006
1802,0.006
1804,0.004
1806,0.004
1808,0.006
1810,0.006
1812,0.006
1814,0.01
1816,0.008
1818,0.01
1820,0.01
1822,0.01
1824,0.012
1826,0.012
1828,0.012
1830,0.012
1832,0.012
1834,0.012
1836,0.012
1838,0.012
1840,0.012
1842,0.012
1844,0.01
1846,0.01
1848,0.008
1850,0.008
1852,0.008
1854,0.006
1856,0.008
1858,0.006
1860,0.008
1862,0.008
1864,0.008
1866,0.006
1868,0.008
1870,0.004
1872,0.006
1874,0.006
1876,0.006
1878,0.006
1880,0.006
1882,0.008
1884,0.008
1886,0.008
1888,0.008
1890,0.006
1892,0.008
1894,0.008
1896,0.01
1898,0.01
1900,0.012
1902,0.012
1904,0.01
1906,0.012
1908,0.012
1910,0.014
1912,0.014
1914,0.014
1916,0.012
1918,0.012
1920,0.012
1922,0.01
1924,0.01
1926,0.01
1928,0.008
1930,0.008
1932,0.008
1934,0.008
1936,0.01
1938,0.01
1940,0.012
1942,0.014
1944,0.014
1946,0.014
1948,0.016
1950,0.016
1952,0.016
1954,0.016
1956,0.016
1958,0.014
1960,0.012
1962,0.012
1964,0.008
1966,0.008
1968,0.008
1970,0.008
1972,0.004
1974,0.006
1976,0.006
1978,0.006
1980,0.008
1982,0.008
1984,0.01
1986,0.01
1988,0.008
1990,0.008
1992,0.01
1994,0.01
1996,0.012
1998,0.012
2000,0.012
2002,0.012
2004,0.008
2006,0.008
2008,0.008
2010,0.008
2012,0.01
2014,0.008
2016,0.006
2018,0.006
2020,0.006
2022,0.006
2024,0.006
2026,0.006
2028,0.006
2030,0.006
2032,0.008
2034,0.008
2036,0.01
2038,0.01
2040,0.01
2042,0.012
2044,0.012
2046,0.012
2048,0.012
2050,0.012
2052,0.014
2054,0.012
2056,0.012
2058,0.014
2060,0.012
2062,0.014
2064,0.012
2066,0.012
2068,0.012
2070,0.01
2072,0.01
2074,0.008
2076,0.008
2078,0.01
2080,0.01
2082,0.01
2084,0.01
2086,0.006
2088,0.008
2090,0.008
2092,0.006
2094,0.008
2096,0.008
2098,0.008
2100,0.008
2102,0.008
2104,0.01
2106,0.012
2108,0.012
2110,0.01
2112,0.01
2114,0.01
2116,0.01
2118,0.008
2120,0.01
2122,0.012
2124,0.01
2126,0.012
2128,0.012
2130,0.012
2132,0.012
2134,0.012
2136,0.012
2138,0.012
2140,0.014
2142,0.012
2144,0.01
2146,0.012
2148,0.01
2150,0.01
2152,0.01
2154,0.01
2156,0.01
2158,0.01
2160,0.008
2162,0.008
2164,0.008
2166,0.006
2168,0.006
2170,0.004
2172,0.006
2174,0.006
2176,0.006
2178,0.006
2180,0.008
2182,0.008
2184,0.008
2186,0.01
2188,0.012
2190,0.012
2192,0.012
2194,0.014
2196,0.014
2198,0.016
2200,0.016
2202,0.016
2204,0.016
2206,0.014
2208,0.014
2210,0.014
2212,0.012
2214,0.012
2216,0.01
2218,0.008
2220,0.01
2222,0.01
2224,0.008
2226,0.008
2228,0.008
2230,0.006
2232,0.006
2234,0.006
2236,0.004
2238,0.004
2240,0.006
2242,0.006
2244,0.004
2246,0.006
2248,0.008
2250,0.006
2252,0.008
2254,0.008
2256,0.008
2258,0.01
2260,0.012
2262,0.014
2264,0.012
2266,0.014
2268,0.012
2270,0.012
2272,0.014
2274,0.016
2276,0.016
2278,0.014
2280,0.014
2282,0.016
2284,0.012
2286,0.012
2288,0.012
2290,0.012
2292,0.012
2294,0.01
2296,0.008
2298,0.008
2300,0.008
2302,0.008
2304,0.006
2306,0.006
2308,0.004
2310,0.002
2312,0.004
2314,0.004
2316,0.004
2318,0.006
2320,0.008
2322,0.01
2324,0.012
2326,0.01
2328,0.012
2330,0.014
2332,0.012
2334,0.012
2336,0.014
2338,0.014
2340,0.012
2342,0.012
2344,0.012
2346,0.012
2348,0.018
2350,0.028
2352,0.038
2354,0.054
2356,0.104
2358,0.2
2360,0.382
2362,0.708
2364,1.292
2366,2.256
2368,3.724
2370,5.294
2372,6.996
2374,8.58
2376,9.262
2378,9.172
2380,8.81
2382,7.58
2384,5.594
2386,4.656
2388,4.25
2390,3.34
2392,2.508
2394,2.292
2396,2.414
2398,2.772
2400,3.738
2402,5.444
2404,7.498
2406,10.598
2408,14.566
2410,16.84
2412,17.702
2414,17.076
2416,15.388
2418,13.746
2420,12.912
2422,11.352
2424,9.802
2426,8.496
2428,7.014
2430,5.876
2432,5.042
2434,4.526
2436,4.478
2438,4.736
2440,5.4
2442,6.062
2444,6.74
2446,7.192
2448,7.144
2450,6.474
2452,5.444
2454,3.996
2456,2.104
2458,1.02
2460,0.418
2462,0.152
2464,0.016
2466,-0.052
2468,-0.056
2470,-0.01
2472,0.112
2474,0.362
2476,0.824
2478,1.868
2480,3.792
2482,6.466
2484,8.956
2486,10.254
2488,10.006
2490,7.868
2492,5.41
2494,3.65
2496,2.222
2498,1.388
2500,0.946
2502,0.736
2504,0.694
2506,0.788
2508,1.164
2510,1.86
2512,3.37
2514,5.962
2516,9.144
2518,11.344
2520,11.992
2522,10.486
2524,6.592
2526,3.714
2528,2.25
2530,1.406
2532,0.912
2534,0.682
2536,0.652
2538,0.802
2540,1.104
2542,1.614
2544,2.56
2546,3.922
2548,5.854
2550,7.706
2552,8.64
2554,8.476
2556,7.618
2558,6.014
2560,4.598
2562,3.502
2564,2.558
2566,1.95
2568,1.614
2570,1.498
2572,1.568
2574,1.896
2576,2.364
2578,3.136
2580,4.414
2582,6.112
2584,8.024
2586,9.498
2588,10.324
2590,10.4
2592,9.592
2594,8.684
2596,7.058
2598,5.342
2600,3.43
2602,1.63
2604,0.586
2606,0.18
2608,0.022
2610,-0.054
2612,-0.06
2614,0.016
2616,0.198
2618,0.684
2620,1.882
2622,4.43
2624,8.91
2626,14.448
2628,17.754
2630,18.104
2632,16.29
2634,13.226
2636,9.528
2638,6.362
2640,4.042
2642,2.552
2644,1.874
2646,1.35
2648,1.098
2650,1.08
2652,1.308
2654,1.89
2656,2.974
2658,4.724
2660,6.676
2662,8.724
2664,9.782
2666,9.668
2668,7.796
2670,4.594
2672,2.368
2674,1.36
2676,0.804
2678,0.494
2680,0.352
2682,0.324
2684,0.434
2686,0.736
2688,1.384
2690,2.666
2692,4.986
2694,8.376
2696,11.278
2698,13.066
2700,13.538
2702,12.228
2704,9.674
2706,6.968
2708,4.744
2710,3.198
2712,2.312
2714,1.668
2716,1.362
2718,1.206
2720,1.266
2722,1.606
2724,2.346
2726,3.648
2728,5.472
2730,7.006
2732,8.284
2734,8.418
2736,7.308
2738,4.708
2740,2.352
2742,1.158
2744,0.556
2746,0.252
2748,0.082
2750,0.004
2752,-0.018
2754,-0.008
2756,0.048
2758,0.168
2760,0.442
2762,1.076
2764,2.15
2766,4.368
2768,6.804
2770,9.21
2772,9.7
2774,8.204
2776,6.214
2778,4.564
2780,3.356
2782,2.65
2784,2.202
2786,1.92
2788,1.858
2790,2.0
2792,2.434
2794,3.246
2796,4.61
2798,6.442
2800,9.098
2802,11.596
2804,13.894
2806,14.698
2808,13.748
2810,11.686
2812,9.108
2814,6.318
2816,3.274
2818,1.474
2820,0.82
2822,0.446
2824,0.26
2826,0.226
2828,0.344
2830,0.668
2832,1.264
2834,2.698
2836,5.084
2838,8.434
2840,12.756
2842,15.608
2844,16.038
2846,14.602
2848,11.886
2850,9.064
2852,6.084
2854,3.816
2856,2.506
2858,1.588
2860,1.072
2862,0.818
2864,0.748
2866,0.846
2868,1.09
2870,1.552
2872,2.45
2874,3.802
2876,5.308
2878,6.562
2880,7.056
2882,6.024
2884,3.584
2886,1.918
2888,1.198
2890,0.7
2892,0.4
2894,0.28
2896,0.292
2898,0.414
2900,0.68
2902,1.34
2904,2.572
2906,4.666
2908,8.07
2910,11.358
2912,13.436
2914,13.79
2916,12.282
2918,10.14
2920,7.41
2922,5.166
2924,3.786
2926,2.708
2928,2.062
2930,1.762
2932,1.67
2934,1.882
2936,2.33
2938,3.118
2940,4.426
2942,5.964
2944,7.286
2946,7.892
2948,7.704
2950,6.586
2952,4.928
2954,3.342
2956,1.72
2958,0.802
2960,0.264
2962,0.048
2964,-0.066
2966,-0.126
2968,-0.096
2970,0.002
2972,0.114
2974,0.442
2976,1.19
2978,2.702
2980,5.386
2982,8.748
2984,11.152
2986,11.224
2988,9.626
2990,7.24
2992,5.214
2994,3.41
2996,2.21
2998,1.528
3000,1.188
3002,1.096
3004,1.238
3006,1.518
3008,2.27
3010,3.658
3012,6.076
3014,9.62
3016,13.17
3018,15.486
3020,15.692
3022,14.184
3024,11.824
3026,8.738
3028,4.84
3030,2.246
3032,1.1
3034,0.572
3036,0.302
3038,0.22
3040,0.248
3042,0.416
3044,0.814
3046,1.674
3048,3.468
3050,6.696
3052,11.364
3054,15.304
3056,16.628
3058,16.266
3060,14.122
3062,10.9
3064,7.524
3066,4.846
3068,2.952
3070,1.846
3072,1.232
3074,0.924
3076,0.814
3078,0.838
3080,1.038
3082,1.456
3084,2.192
3086,3.284
3088,4.656
3090,5.798
3092,6.564
3094,6.092
3096,4.066
3098,2.266
3100,1.338
3102,0.804
3104,0.476
3106,0.346
3108,0.36
3110,0.48
3112,0.734
3114,1.302
3116,2.39
3118,4.428
3120,7.494
3122,10.726
3124,12.34
3126,12.97
3128,12.102
3130,9.996
3132,7.512
3134,5.344
3136,3.658
3138,2.504
3140,1.75
3142,1.31
3144,1.112
3146,1.046
3148,1.116
3150,1.382
3152,1.91
3154,2.748
3156,4.01
3158,5.522
3160,6.978
3162,8.304
3164,8.696
3166,8.178
3168,6.674
3170,4.292
3172,2.118
3174,0.934
3176,0.41
3178,0.206
3180,0.066
3182,0.024
3184,0.054
3186,0.15
3188,0.374
3190,0.832
3192,1.72
3194,3.228
3196,5.944
3198,9.052
3200,11.898
3202,13.046
3204,11.66
3206,9.11
3208,6.468
3210,4.436
3212,3.31
3214,2.624
3216,2.236
3218,2.162
3220,2.416
3222,2.946
3224,3.92
3226,5.134
3228,7.108
3230,8.89
3232,10.536
3234,11.192
3236,10.81
3238,8.722
3240,5.446
3242,2.788
3244,1.484
3246,0.914
3248,0.584
3250,0.404
3252,0.412
3254,0.578
3256,0.954
3258,1.73
3260,3.108
3262,5.378
3264,8.27
3266,11.374
3268,13.716
3270,14.384
3272,12.948
3274,10.37
3276,7.422
3278,5.126
3280,3.454
3282,2.156
3284,1.404
3286,1.038
3288,0.884
3290,0.926
3292,1.172
3294,1.644
3296,2.336
3298,3.534
3300,5.0
3302,6.238
3304,7.224
3306,6.712
3308,4.468
3310,2.44
3312,1.394
3314,0.898
3316,0.578
3318,0.392
3320,0.378
3322,0.5
3324,0.798
3326,1.426
3328,2.596
3330,4.744
3332,7.542
3334,10.502
3336,12.75
3338,13.272
3340,11.68
3342,9.044
3344,6.224
3346,3.926
3348,2.454
3350,1.47
3352,0.798
3354,0.446
3356,0.254
3358,0.178
3360,0.198
3362,0.344
3364,0.742
3366,1.506
3368,3.202
3370,6.766
3372,12.144
3374,16.61
3376,17.73
3378,15.408
3380,11.694
